File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,AvgChangeset,Age
testsuite/javaee6-testsuite/webbean1.0-test/webbean-jpa-test/src/main/webapp/WEB-INF/beans.xml,1,0,0,35,35,35,0,0,0,35,35,4,150
testsuite/javaee6-testsuite/webbean1.0-test/webbean-jpa-test/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,14,14,14,15,15,1,159
testsuite/javaee6-testsuite/webbean1.0-test/webbean-jpa-test/src/test/java/org/apache/webbeans/sample/reservation/test/ReservationTest.java,2,0,0,261,259,130,0,0,0,259,130,2,159
testsuite/javaee6-testsuite/webbean1.0-test/webbean-jpa-test/src/test/resources/testng.xml,1,0,0,25,25,25,0,0,0,25,25,1,150
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/pom.xml,2,0,0,141,129,70,31,31,16,129,86,1,159
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/src/main/java/org/apache/webbeans/samples/tomcat/CurrentDateProvider.java,1,0,0,41,41,41,0,0,0,41,41,8,148
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/src/main/webapp/index.jsp,1,0,0,29,29,29,0,0,0,29,29,1,148
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/src/main/webapp/WEB-INF/beans.xml,1,0,0,20,20,20,0,0,0,20,20,3,148
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/src/test/java/org/apache/webbean/sample/servlet/test/TestWebbeanServlet.java,1,0,0,43,43,43,0,0,0,43,43,2,148
testsuite/javaee6-testsuite/webbean1.0-test/webbean-servlet-test/src/test/resources/testng.xml,1,0,0,25,25,25,0,0,0,25,25,1,148
testsuite/pom.xml,75,0,0,1337,169,18,1148,180,15,311,33,7,164
testsuite/security-testsuite/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,29
testsuite/security-testsuite/pom.xml,24,0,0,464,117,19,231,57,10,143,29,4,149
testsuite/security-testsuite/src/site/apt,2,0,0,0,0,0,0,0,0,0,0,2,28
testsuite/security-testsuite/test-security/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/security-testsuite/test-security/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/security-testsuite/test-security/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/security-testsuite/test-security/pom.xml,21,0,0,157,40,7,87,30,4,70,12,1,145
testsuite/security-testsuite/test-security/src/main/filtered-resources/geronimo-web.xml,4,0,0,0,0,0,0,0,0,0,0,2,93
testsuite/security-testsuite/test-security/src/main/filtered-resources/WEB-INF/geronimo-web.xml,3,0,0,0,0,0,0,0,0,0,0,1,93
testsuite/security-testsuite/test-security/src/main/webapp/auth/logon.html,1,0,0,36,36,36,0,0,0,36,36,2,2
testsuite/security-testsuite/test-security/src/main/webapp/forbidden/hello.html,1,0,0,19,19,19,0,0,0,19,19,1,2
testsuite/security-testsuite/test-security/src/main/webapp/protect/hello.html,1,0,0,19,19,19,0,0,0,19,19,1,2
testsuite/security-testsuite/test-security/src/main/webapp/WEB-INF/geronimo-web.xml,6,0,0,134,70,22,15,7,2,70,25,1,93
testsuite/security-testsuite/test-security/src/test/java/org/apache/geronimo/testsuite/security/TestConsoleSecurity.java,9,0,0,233,83,26,25,22,3,83,29,4,145
testsuite/security-testsuite/test-security/src/test/java/org/apache/geronimo/testsuite/security/TestJMXSecurity.java,3,0,0,112,108,37,2,1,1,108,38,3,71
testsuite/security-testsuite/test-security/src/test/java/org/apache/geronimo/testsuite/security/TestMEJBSecurity.java,5,0,0,149,123,30,12,5,2,123,32,3,47
testsuite/security-testsuite/test-security/src/test/java/org/apache/geronimo/testsuite/security/TestSecurity.java,1,0,0,39,39,39,0,0,0,39,39,2,2
testsuite/security-testsuite/test-security/src/test/resources/testng.xml,2,0,0,38,31,19,0,0,0,31,19,1,131
testsuite/security-testsuite/test-security-annotation-ejb/pom.xml,1,0,0,57,57,57,0,0,0,57,57,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ear/pom.xml,1,0,0,165,165,165,0,0,0,165,165,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ear/src/main/filtered-resources/META-INF/geronimo-application.xml,1,0,0,32,32,32,0,0,0,32,32,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ear/src/test/java/org/apache/geronimo/testsuite/security/ejb/SecurityEJBTest.java,7,0,0,328,82,47,216,46,31,92,78,2,155
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ear/src/test/resources/testng.xml,1,0,0,31,31,31,0,0,0,31,31,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ejb/pom.xml,1,0,0,36,36,36,0,0,0,36,36,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ejb/src/main/java/org/apache/geronimo/ejb/SecurityBean.java,1,0,0,44,44,44,0,0,0,44,44,8,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-ejb/src/main/resources/META-INF/openejb-jar.xml,3,0,0,67,65,22,0,0,0,65,22,1,153
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/pom.xml,1,0,0,49,49,49,0,0,0,49,49,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/src/main/webapp/admin/admin.jsp,1,0,0,122,122,122,0,0,0,122,122,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/src/main/webapp/annonymous.jsp,1,0,0,122,122,122,0,0,0,122,122,3,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/src/main/webapp/login/login.jsp,1,0,0,33,33,33,0,0,0,33,33,2,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/src/main/webapp/user/user.jsp,1,0,0,122,122,122,0,0,0,122,122,1,148
testsuite/security-testsuite/test-security-annotation-ejb/security-ejb-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,39,39,39,0,0,0,39,39,2,148
testsuite/security-testsuite/test-security-basic-authentication/pom.xml,1,0,0,86,86,86,0,0,0,86,86,1,149
testsuite/security-testsuite/test-security-basic-authentication/src/main/webapp/admin/admin.jsp,1,0,0,31,31,31,0,0,0,31,31,1,149
testsuite/security-testsuite/test-security-basic-authentication/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,55,55,55,0,0,0,55,55,2,149
testsuite/security-testsuite/test-security-basic-authentication/src/test/java/org/apache/geronimo/testsuite/security/basic/BasicAuthenticationTest.java,1,0,0,76,76,76,0,0,0,76,76,2,149
testsuite/security-testsuite/test-security-basic-authentication/src/test/resources/testng.xml,1,0,0,32,32,32,0,0,0,32,32,1,149
testsuite/src/site/site.xml,2,0,0,0,0,0,0,0,0,0,0,1,28
testsuite/webservices-testsuite/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,29
testsuite/webservices-testsuite/jaxb-tests/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/webservices-testsuite/jaxb-tests/jaxb-client/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxb-tests/jaxb-client/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxb-tests/jaxb-client/pom.xml,15,0,0,100,61,7,109,51,7,112,14,1,144
testsuite/webservices-testsuite/jaxb-tests/jaxb-client/src/main/resources/META-INF/geronimo-application-client.xml,1,0,0,2,2,2,2,2,2,4,4,1,131
testsuite/webservices-testsuite/jaxb-tests/jaxb-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxb-tests/jaxb-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxb-tests/jaxb-ejb/pom.xml,16,0,0,75,35,5,92,30,6,65,10,1,152
testsuite/webservices-testsuite/jaxb-tests/jaxb-ejb/src/main/resources/META-INF/openejb-jar.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/webservices-testsuite/jaxb-tests/jaxb-ejb/src/test/java/org/apache/geronimo/testsuite/testset/EJBJAXBTest.java,2,0,0,2,1,1,2,1,1,2,2,5,47
testsuite/webservices-testsuite/jaxb-tests/jaxb-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxb-tests/jaxb-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxb-tests/jaxb-war/pom.xml,16,0,0,113,51,7,131,51,8,102,15,1,144
testsuite/webservices-testsuite/jaxb-tests/jaxb-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/webservices-testsuite/jaxb-tests/jaxb-war/src/test/java/org/apache/geronimo/testsuite/testset/WebJAXBTest.java,1,0,0,5,5,5,29,29,29,34,34,2,131
testsuite/webservices-testsuite/jaxb-tests/pom.xml,7,0,0,37,14,5,10,6,1,14,7,3,127
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/goals.txt,1,0,0,1,1,1,0,0,0,1,1,2,28
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/pom.xml,16,0,0,54,24,3,74,21,5,38,8,1,133
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/main/java/org/apache/greeter_control/FaultDetail.java,2,0,0,36,18,18,14,7,7,25,25,4,47
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/main/java/org/apache/greeter_control/Greeter2.java,4,0,0,0,0,0,0,0,0,0,0,6,4
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/main/java/org/apache/greeter_control/GreeterImpl2.java,2,0,0,6,3,3,0,0,0,3,3,2,4
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/main/webapp/WEB-INF/web.xml,3,0,0,28,14,9,16,12,5,24,15,2,60
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/test/java/org/apache/geronimo/testsuite/testset/WSTest.java,4,0,0,229,102,57,98,39,24,141,82,2,42
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/jaxrpc-jaxws-war/src/test/resources/request3.xml,1,0,0,26,26,26,0,0,0,26,26,1,42
testsuite/webservices-testsuite/jaxrpc-jaxws-tests/pom.xml,3,0,0,2,1,1,3,1,1,2,2,1,95
testsuite/webservices-testsuite/jaxrpc-tests/goals.txt,1,0,0,1,1,1,0,0,0,1,1,2,28
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-ejb/pom.xml,13,0,0,47,21,4,74,21,6,35,9,1,133
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-ejb/src/test/java/org/apache/geronimo/testsuite/testset/JaxRPCTest.java,1,0,0,1,1,1,1,1,1,2,2,2,47
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-war/pom.xml,9,0,0,33,21,4,56,21,6,35,10,1,133
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-war/src/main/webapp/WEB-INF/geronimo-web.xml,2,0,0,2,1,1,2,1,1,2,2,1,96
testsuite/webservices-testsuite/jaxrpc-tests/jaxrpc-war/src/main/webapp/WEB-INF/web.xml,1,0,0,12,12,12,12,12,12,24,24,1,60
testsuite/webservices-testsuite/jaxrpc-tests/pom.xml,3,0,0,2,1,1,3,1,1,2,2,1,95
testsuite/webservices-testsuite/jaxr-tests/goals.txt,1,0,0,1,1,1,0,0,0,1,1,2,28
testsuite/webservices-testsuite/jaxr-tests/jaxr-client/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxr-tests/jaxr-client/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxr-tests/jaxr-client/pom.xml,10,0,0,76,60,8,93,50,9,110,17,1,133
testsuite/webservices-testsuite/jaxr-tests/jaxr-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxr-tests/jaxr-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxr-tests/jaxr-ejb/pom.xml,12,0,0,22,5,2,54,21,4,21,6,1,133
testsuite/webservices-testsuite/jaxr-tests/jaxr-ejb/src/test/java/org/apache/geronimo/testsuite/testset/EJBJAXRTest.java,1,0,0,1,1,1,1,1,1,2,2,2,47
testsuite/webservices-testsuite/jaxr-tests/jaxr-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxr-tests/jaxr-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxr-tests/jaxr-war/pom.xml,12,0,0,37,14,3,49,21,4,21,7,1,133
testsuite/webservices-testsuite/jaxr-tests/pom.xml,4,0,0,3,1,1,4,1,1,2,2,1,95
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ear/pom.xml,6,0,0,166,144,28,29,21,5,144,32,4,133
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ear/src/main/resources/META-INF/geronimo-application.xml,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ear/src/test/java/org/apache/geronimo/jaxws/catalog/CatalogTest.java,3,0,0,163,157,54,2,1,1,157,55,5,69
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/pom.xml,3,0,0,50,48,17,2,1,1,48,17,1,96
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/java/org/apache/geronimo/jaxws/test/GreeterBean.java,2,0,0,60,57,30,3,3,2,57,32,4,66
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/java/org/apache/geronimo/jaxws/test/GreeterEjbClient.java,1,0,0,1,1,1,3,3,3,4,4,2,66
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/resources/META-INF/ejb-jar.xml,4,0,0,20,10,5,10,10,2,20,8,5,92
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/resources/META-INF/wsdl/greeter_binding.wsdl,2,0,0,0,0,0,0,0,0,0,0,3,92
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/resources/META-INF/wsdl/greeter_porttype.wsdl,1,0,0,2,2,2,0,0,0,2,2,1,69
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-ejb/src/main/resources/META-INF/wsdl/xsd/account.xsd,3,0,0,4,4,1,0,0,0,4,1,2,92
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/pom.xml,4,0,0,46,37,12,2,1,0,37,12,1,96
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/java/org/apache/geronimo/jaxws/test/GreeterImpl.java,1,0,0,55,55,55,0,0,0,55,55,2,65
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/java/org/apache/geronimo/jaxws/test/GreeterWebClient.java,2,0,0,46,45,23,3,3,2,45,24,2,66
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/webapp/WEB-INF/geronimo-web.xml,2,0,0,54,30,27,10,10,5,34,32,2,66
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/webapp/WEB-INF/wsdl/greeter_binding.wsdl,1,0,0,55,55,55,0,0,0,55,55,3,65
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/webapp/WEB-INF/wsdl/greeter_porttype.wsdl,1,0,0,2,2,2,0,0,0,2,2,1,69
testsuite/webservices-testsuite/jaxws-catalog-tests/catalog-war/src/main/webapp/WEB-INF/wsdl/xsd/account.xsd,2,0,0,33,29,16,0,0,0,29,16,2,65
testsuite/webservices-testsuite/jaxws-catalog-tests/goals.txt,2,0,0,2,1,1,0,0,0,1,1,17,65
testsuite/webservices-testsuite/jaxws-catalog-tests/pom.xml,9,0,0,17,9,2,30,10,3,19,5,1,127
testsuite/webservices-testsuite/jaxws-mtom-tests/goals.txt,2,0,0,2,1,1,0,0,0,1,1,30,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ear/pom.xml,4,0,0,189,179,47,31,21,8,179,55,1,133
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ear/src/main/resources/META-INF/geronimo-application.xml,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ear/src/test/java/org/apache/geronimo/jaxws/mtom/EJBMTOMTest.java,1,0,0,27,27,27,0,0,0,27,27,6,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ear/src/test/java/org/apache/geronimo/jaxws/mtom/MTOMTest.java,2,0,0,0,0,0,4,2,2,2,2,3,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ejb/pom.xml,4,0,0,81,79,20,6,4,2,79,22,1,96
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ejb/src/main/java/org/apache/geronimo/jaxws/test/AttachmentHandler.java,1,0,0,121,121,121,0,0,0,121,121,5,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-ejb/src/main/resources/META-INF/ejb-jar.xml,1,0,0,32,32,32,0,0,0,32,32,2,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/pom.xml,4,0,0,50,48,12,10,8,2,48,15,1,96
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/src/main/java/org/apache/geronimo/echo/Echo.java,1,0,0,87,87,87,0,0,0,87,87,20,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/src/main/java/org/apache/geronimo/jaxws/mtom/TestServlet.java,2,0,0,191,162,96,10,10,5,162,100,4,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/src/main/resources/image.jpg,1,0,0,176,176,176,0,0,0,176,176,1,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,52,52,52,0,0,0,52,52,2,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-test-war/src/main/webapp/WEB-INF/wsdl/echo.wsdl,1,0,0,142,142,142,0,0,0,142,142,1,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-war/pom.xml,2,0,0,55,54,28,1,1,0,54,28,1,95
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-war/src/main/java/org/apache/geronimo/jaxws/test/AttachmentHandler.java,1,0,0,121,121,121,0,0,0,121,121,5,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,30,30,30,0,0,0,30,30,2,59
testsuite/webservices-testsuite/jaxws-mtom-tests/mtom-war/src/main/webapp/WEB-INF/web.xml,1,0,0,12,12,12,12,12,12,24,24,1,60
testsuite/webservices-testsuite/jaxws-mtom-tests/pom.xml,10,0,0,16,9,2,35,10,4,19,5,1,141
testsuite/webservices-testsuite/jaxws-provider-tests/goals.txt,2,0,0,2,1,1,0,0,0,1,1,38,60
testsuite/webservices-testsuite/jaxws-provider-tests/pom.xml,7,0,0,50,38,7,17,7,2,38,10,1,127
testsuite/webservices-testsuite/jaxws-provider-tests/provider-common/pom.xml,3,0,0,72,68,24,39,38,13,68,37,1,95
testsuite/webservices-testsuite/jaxws-provider-tests/provider-common/src/main/java/org/apache/geronimo/jaxws/greeter_provider/common/MessageUtils.java,1,0,0,159,159,159,0,0,0,159,159,2,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ear/pom.xml,4,0,0,196,185,49,32,21,8,185,57,1,133
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ear/src/main/resources/geronimo.txt,1,0,0,1,1,1,0,0,0,1,1,1,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ear/src/main/resources/META-INF/geronimo-application.xml,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ear/src/test/java/org/apache/geronimo/jaxws/provider/EJBProviderTest.java,1,0,0,27,27,27,0,0,0,27,27,6,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ear/src/test/java/org/apache/geronimo/jaxws/provider/ProviderTest.java,2,0,0,6,3,3,6,3,3,6,6,4,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/pom.xml,4,0,0,98,89,24,41,39,10,89,35,1,133
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/src/main/java/org/apache/geronimo/jaxws/greeter_provider/ejb/EchoLocal.java,1,0,0,25,25,25,0,0,0,25,25,22,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/src/main/java/org/apache/geronimo/jaxws/greeter_provider/ejb/GreeterHTTPDataSourceProvider.java,2,0,0,2,1,1,2,1,1,2,2,19,79
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/src/main/resources/META-INF/ejb-jar.xml,1,0,0,21,21,21,0,0,0,21,21,2,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/src/main/resources/META-INF/openejb-jar.xml,2,0,0,96,48,48,0,0,0,48,48,2,79
testsuite/webservices-testsuite/jaxws-provider-tests/provider-ejb/src/main/resources/wsdl/greeter_provider.wsdl,1,0,0,114,114,114,0,0,0,114,114,1,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/pom.xml,4,0,0,105,98,26,39,36,10,98,36,1,133
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/src/main/java/org/apache/geronimo/jaxws/greeter_provider/AssertUtils.java,1,0,0,111,111,111,0,0,0,111,111,8,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/src/main/java/org/apache/geronimo/jaxws/greeter_provider/TestServlet.java,3,0,0,1,1,0,15,11,5,12,5,5,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/src/main/webapp/WEB-INF/geronimo-web.xml,3,0,0,179,175,60,15,11,5,175,65,1,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/src/main/webapp/WEB-INF/web.xml,2,0,0,28,14,14,28,14,14,28,28,2,64
testsuite/webservices-testsuite/jaxws-provider-tests/provider-test-war/src/main/webapp/WEB-INF/wsdl/greeter_provider.wsdl,2,0,0,118,116,59,2,2,1,116,60,1,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-war/pom.xml,4,0,0,96,92,24,32,30,8,92,32,1,133
testsuite/webservices-testsuite/jaxws-provider-tests/provider-war/src/main/java/org/apache/geronimo/jaxws/greeter_provider/web/GreeterHTTPDataSourceProvider.java,1,0,0,64,64,64,0,0,0,64,64,18,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,28,28,28,0,0,0,28,28,2,60
testsuite/webservices-testsuite/jaxws-provider-tests/provider-war/src/main/webapp/WEB-INF/web.xml,1,0,0,15,15,15,15,15,15,30,30,1,64
testsuite/webservices-testsuite/jaxws-provider-tests/provider-war/src/main/webapp/WEB-INF/wsdl/greeter_provider.wsdl,1,0,0,116,116,116,0,0,0,116,116,1,60
testsuite/webservices-testsuite/jaxws-tests/goals.txt,1,0,0,1,1,1,0,0,0,1,1,2,28
testsuite/webservices-testsuite/jaxws-tests/jaxws-client/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxws-tests/jaxws-client/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxws-tests/jaxws-client/pom.xml,10,0,0,116,92,12,134,81,13,173,25,1,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-client/src/main/java/org/apache/greeter_control/FaultDetail.java,1,0,0,18,18,18,7,7,7,25,25,2,47
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/pom.xml,18,0,0,34,6,2,110,24,6,24,8,1,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/main/filtered-resources/org/apache/geronimo/test/handlers.xml,2,0,0,35,35,18,0,0,0,35,18,1,110
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/main/java/org/apache/geronimo/test/handlers.xml,1,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/main/java/org/apache/geronimo/test/JAXWSBean.java,2,0,0,31,30,16,1,1,0,30,16,3,79
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/main/resources/META-INF/ejb-jar.xml,1,0,0,0,0,0,0,0,0,0,0,2,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/main/resources/META-INF/openejb-jar.xml,1,0,0,7,7,7,0,0,0,7,7,1,79
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSTest.java,1,0,0,2,2,2,2,2,2,4,4,2,29
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/pom.xml,8,0,0,390,127,49,15,7,2,127,51,4,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/main/filtered-resources/META-INF/openejb-jar.xml,2,0,0,0,0,0,0,0,0,0,0,2,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/main/filtered-resources/resources,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/main/java/org/apache/geronimo/test/JAXWSBean.java,3,0,0,118,59,39,0,0,0,59,39,4,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/main/resources/META-INF/ejb-jar.xml,5,0,0,56,28,11,0,0,0,28,11,2,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/main/resources/wsdl/greeter.wsdl,4,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSTest.java,3,0,0,548,274,183,0,0,0,274,183,4,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-ejb-sec/src/test/resources/request1.xml,3,0,0,52,26,17,0,0,0,26,17,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/pom.xml,5,0,0,132,129,26,50,26,10,129,36,1,133
