File,Revisions,SumOfREF,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgChangeset,Age
modules/geronimo-util/src/main/java/org/apache/geronimo/util/asn1/x509/X509Name.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/asn1/x509/X509NameEntryConverter.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/asn1/x509/X509NameTokenizer.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/asn1/x509/X509ObjectIdentifiers.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/asn1/x9/X9ObjectIdentifiers.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/CaUtils.java,3,0,588,,196,292,,97,587,293,55
modules/geronimo-util/src/main/java/org/apache/geronimo/util/CertificateUtil.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/BlockCipher.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/CipherParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/DataLengthException.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/Digest.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/digests/GeneralDigest.java,1,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/digests/MD4Digest.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/digests/MD5Digest.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/digests/SHA1Digest.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/DSA.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/engines/DESedeEngine.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/engines/DESEngine.java,1,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/ExtendedDigest.java,1,0,17,,17,0,,0,17,17,45
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/modes/CBCBlockCipher.java,1,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/AsymmetricKeyParameter.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DESedeParameters.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DESParameters.java,1,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DHKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DHParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DHPrivateKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DHPublicKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DHValidationParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DSAKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DSAParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DSAPrivateKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DSAPublicKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/DSAValidationParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/KeyParameter.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/ParametersWithIV.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/ParametersWithSBox.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/RSAKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/params/RSAPrivateCrtKeyParameters.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/crypto/RuntimeCryptoException.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/Base64.java,3,0,3,,1,4,,1,6,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/Base64Encoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/BufferedDecoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/BufferedEncoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/Encoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/Hex.java,6,0,6,,1,8,,1,6,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/HexEncoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/HexTranslator.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/Translator.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/UrlBase64.java,6,0,6,,1,8,,1,6,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/encoders/UrlBase64Encoder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/Encryption.java,2,0,0,,0,0,,0,0,0,52
modules/geronimo-util/src/main/java/org/apache/geronimo/util/EncryptionManager.java,4,0,150,,38,22,,6,86,43,52
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/interfaces/PKCS12BagAttributeCarrier.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/PKCS10CertificationRequest.java,3,0,7,,2,8,,3,14,5,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JCEDHPrivateKey.java,3,0,1,,0,2,,1,2,1,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JCEDHPublicKey.java,6,0,4,,1,6,,1,4,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JCERSAPrivateCrtKey.java,6,0,2,,0,4,,1,2,1,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JCERSAPrivateKey.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JCERSAPublicKey.java,6,0,4,,1,6,,1,4,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JDKDSAPrivateKey.java,6,0,2,,0,4,,1,2,1,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JDKDSAPublicKey.java,6,0,4,,1,6,,1,4,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/JDKKeyFactory.java,6,0,16,,3,18,,3,16,6,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/X509CertificateObject.java,6,0,18,,3,20,,3,18,6,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/X509CRLEntryObject.java,6,0,4,,1,6,,1,4,2,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/provider/X509CRLObject.java,6,0,10,,2,12,,2,10,4,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/X509Principal.java,6,0,2,,0,4,,1,2,1,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/jce/X509V1CertificateGenerator.java,6,0,10,,2,12,,2,10,4,40
modules/geronimo-util/src/main/java/org/apache/geronimo/util/SimpleEncryption.java,4,0,12,,3,78,,20,44,22,52
modules/geronimo-util/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
modules/geronimo-util/src/test/java/org/apache/geronimo/util/SimpleEncryptionTest.java,3,0,8,,3,8,,3,11,5,52
modules/geronimo-web-2.5-builder/LICENSE.txt,1,0,0,,0,0,,0,0,0,11
modules/geronimo-web-2.5-builder/NOTICE.txt,4,0,4,,1,1,,0,3,1,45
modules/geronimo-web-2.5-builder/pom.xml,21,0,164,,8,129,,6,66,14,47
modules/geronimo-web-2.5-builder/repository/org/apache/myfaces/core/myfaces-api/1.2.0-SNAPSHOT/myfaces-api-1.2.0-SNAPSHOT.jar,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/repository/org/apache/myfaces/core/myfaces-api/1.2.0-SNAPSHOT/myfaces-api-1.2.0-SNAPSHOT.jar.md5,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/repository/org/apache/myfaces/core/myfaces-impl/1.2.0-SNAPSHOT/myfaces-impl-1.2.0-SNAPSHOT.jar,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/repository/org/apache/myfaces/core/myfaces-impl/1.2.0-SNAPSHOT/myfaces-impl-1.2.0-SNAPSHOT.jar.md5,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web/deployment/GenericToSpecificPlanConverter.java,1,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web/deployment/WARConfiguration.java,2,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web/deployment/WARConfigurer.java,2,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web/deployment/WebAppDConfigBean.java,3,0,232,,77,0,,0,232,77,47
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web/deployment/WebAppDConfigRoot.java,2,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/main/java/org/apache/geronimo/web25/deployment/AbstractWebModuleBuilder.java,21,0,302,,14,293,,14,228,28,47
modules/geronimo-web-2.5-builder/src/main/schema/geronimo-web-1.2.xsd,3,0,16,,5,2,,1,15,6,43
modules/geronimo-web-2.5-builder/src/main/schema/xmlconfig.xml,2,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/main/xsd/geronimo-web-1.2.xsd,1,0,0,,0,0,,0,0,0,45
modules/geronimo-web-2.5-builder/src/main/xsd/geronimo-web-2.0.1.xsd,1,0,0,,0,0,,0,0,0,52
modules/geronimo-web-2.5-builder/src/main/xsd/geronimo-web-2.0.xsd,3,0,12,,4,1,,0,10,4,52
modules/geronimo-web-2.5-builder/src/main/xsdconfig/xmlconfig.xml,3,0,3,,1,2,,1,2,2,52
modules/geronimo-web-2.5-builder/src/site,1,0,0,,0,0,,0,0,0,17
modules/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web/deployment/GenericToSpecificPlanConverterTest.java,2,0,1,,0,1,,0,2,1,52
modules/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web25/deployment/AbstractWebModuleBuilderTest.java,1,0,0,,0,0,,0,0,0,43
modules/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web25/deployment/SchemaConversionTest.java,3,0,3,,1,2,,1,3,2,24
modules/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web25/deployment/SecurityConfigTest.java,4,0,10,,2,4,,1,4,4,24
modules/geronimo-web-2.5-builder/src/test/java/org/apache/geronimo/web25/deployment/SpecSecurityParsingTest.java,5,0,26,,5,9,,2,19,7,34
modules/geronimo-web-2.5-builder/src/test/resources/deployables/war3/auth,1,0,0,,0,0,,0,0,0,18
modules/geronimo-web-2.5-builder/src/test/resources/deployables/war3/protected,2,0,0,,0,0,,0,0,0,18
modules/geronimo-web-2.5-builder/src/test/resources/deployables/war3/WEB-INF/geronimo-web.xml,2,0,1,,0,1,,0,2,1,45
modules/geronimo-web-2.5-builder/src/test/resources/deployables/war3/WEB-INF/web.xml,2,0,0,,0,0,,0,0,0,18
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_2dtd/web-1-22.xml,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_2dtd/web-1-24.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_2dtd/web-1-25.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-1-23.xml,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-1-24.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-1-25.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-23.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-24.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_3dtd/web-25.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_4schema/web-1-24.xml,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/j2ee_1_4schema/web-2-24.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/javaee_5schema/web-1-25.xml,1,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/javaee_5schema/web-2-25.xml,2,0,0,,0,0,,0,0,0,12
modules/geronimo-web-2.5-builder/src/test/resources/plans/tomcat-post.xml,3,0,2,,1,2,,1,2,1,52
modules/geronimo-web-2.5-builder/src/test/resources/plans/tomcat-pre.xml,2,0,0,,0,0,,0,0,0,38
modules/geronimo-web-2.5-builder/src/test/resources/plans/tomcat-pre2.xml,2,0,0,,0,0,,0,0,0,38
modules/geronimo-web-2.5-builder/src/test/resources/plans/tomcat-pre3.xml,2,0,0,,0,0,,0,0,0,38
modules/geronimo-web-2.5-builder/src/test/resources/security/web1.xml,1,0,0,,0,0,,0,0,0,18
modules/geronimo-web-2.5-builder/src/test/resources/security/web2.xml,1,0,0,,0,0,,0,0,0,34
modules/geronimo-web-builder/NOTICE.txt,1,0,0,,0,0,,0,0,0,11
modules/geronimo-web-builder/pom.xml,5,0,30,,6,25,,5,28,11,27
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/AbstractWebModuleBuilder.java,5,0,91,,18,10,,2,78,20,9
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/GenericToSpecificPlanConverter.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/WARConfiguration.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/WARConfigurer.java,5,0,19,,4,2,,0,19,4,16
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/WebAppDConfigBean.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/WebAppDConfigRoot.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-web-builder/src/main/schema/geronimo-web-1.2.xsd,3,0,318,,106,90,,30,204,136,23
modules/geronimo-web-builder/src/main/schema/xmlconfig.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-web-builder/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
modules/geronimo-web-builder/src/test/java/org/apache/geronimo/web/deployment/GenericToSpecificPlanConverterTest.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-web-builder/src/test/java/org/apache/geronimo/web/deployment/SchemaConversionTest.java,3,0,43,,14,34,,11,30,26,9
modules/geronimo-web-builder/src/test/java/org/apache/geronimo/web/deployment/WebAppDConfigTest.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-web-builder/src/test/resources/deployables/war1/WEB-INF/geronimo-web.xml,1,0,0,,0,0,,0,0,0,7
modules/geronimo-web-builder/src/test/resources/deployables/war1/WEB-INF/web.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-web-builder/src/test/resources/j2ee_1_2dtd/web-1-22.xml,2,0,17,,8,0,,0,17,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_2dtd/web-1-24.xml,4,0,34,,8,0,,0,17,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_3dtd/web-1-23.xml,2,0,17,,8,0,,0,17,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_3dtd/web-1-24.xml,4,0,32,,8,0,,0,16,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_3dtd/web-23.xml,4,0,38,,10,2,,0,19,10,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_3dtd/web-24.xml,4,0,32,,8,0,,0,16,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_4schema/web-1-24.xml,2,0,17,,8,0,,0,17,8,9
modules/geronimo-web-builder/src/test/resources/j2ee_1_4schema/web-2-24.xml,4,0,38,,10,2,,0,19,10,9
modules/geronimo-web-builder/src/test/resources/plans/tomcat-post.xml,1,0,0,,0,0,,0,0,0,9
modules/geronimo-web-builder/src/test/resources/plans/tomcat-pre.xml,2,0,0,,0,0,,0,0,0,9
modules/geronimo-web-builder/src/test/resources/plans/tomcat-pre2.xml,2,0,0,,0,0,,0,0,0,9
modules/geronimo-web-builder/src/test/resources/plans/tomcat-pre3.xml,2,0,0,,0,0,,0,0,0,9
modules/geronimo-web-builder/src/test/resources/plans/web-md-post.xml,2,0,36,,18,2,,1,19,19,9
modules/geronimo-web-builder/src/test/resources/plans/web-md-pre.xml,2,0,34,,17,0,,0,17,17,9
modules/geronimo-webservices/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
modules/geronimo-webservices/pom.xml,11,0,39,,4,29,,3,24,6,44
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/Handler.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/jaxr/JAXRGBean.java,3,0,2,,1,2,,1,2,1,12
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/LightWeightMappingValidator.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/MessageContextInvocationKey.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/POJOWebServiceServlet.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/PortComponent.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/GeronimoMessageFactory.java,1,0,0,,0,0,,0,0,0,26
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/GeronimoMetaFactory.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/GeronimoSOAPConnectionFactory.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/GeronimoSOAPFactory.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJFactoryFinder.java,5,0,78,,16,16,,3,31,19,34
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJGBean.java,2,0,0,,0,0,,0,0,0,26
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJUniverse.java,4,0,48,,12,2,,0,24,12,28
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/SerializableWebServiceContainerFactoryGBean.java,3,0,46,,15,36,,12,32,27,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/ServiceImplBean.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/ServiceLifecycleManager.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/SoapHandler.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServiceContainer.java,8,0,32,,4,7,,1,20,5,20
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServiceContainerFactory.java,4,0,64,,16,36,,9,32,25,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServiceContainerInvoker.java,11,0,43,,4,7,,1,12,5,40
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServiceDescription.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServices.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/webservices_1_1.xml,1,0,0,,0,0,,0,0,0,12
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WebServicesFactory.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WSDLVisitor.java,2,0,12,,6,12,,6,12,12,9
modules/geronimo-webservices/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
modules/geronimo-webservices/src/test/java/org/apache/geronimo/webservices/saaj/SAAJUniverseTest.java,2,0,37,,18,1,,0,37,19,27
modules/geronimo-webservices-builder/LICENSE.txt,2,0,2,,1,0,,0,2,1,9
modules/geronimo-webservices-builder/NOTICE.txt,6,0,8,,1,1,,0,3,2,45
modules/geronimo-webservices-builder/pom.xml,17,0,130,,8,83,,5,42,13,47
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/DescriptorVersion.java,1,0,0,,0,0,,0,0,0,45
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/PortInfo.java,7,0,72,,10,24,,3,57,14,45
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/SchemaInfoBuilder.java,6,0,22,,4,12,,2,11,6,9
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/SchemaTypeKey.java,6,0,22,,4,12,,2,11,6,9
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/SharedPortInfo.java,6,0,30,,5,6,,1,12,6,45
modules/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/WSDescriptorParser.java,15,0,356,,24,163,,11,168,35,45
modules/geronimo-webservices-builder/src/main/resources/META-INF/schema,1,0,0,,0,0,,0,0,0,6
modules/geronimo-webservices-builder/src/main/schema/wsdl.xsd,1,0,0,,0,0,,0,0,0,6
modules/geronimo-webservices-builder/src/main/schema/xmlconfig.xml,3,0,19,,6,1,,0,18,7,9
modules/geronimo-webservices-builder/src/main/xsdconfig/xmlconfig.xml,1,0,0,,0,0,,0,0,0,44
modules/geronimo-webservices-builder/src/site/apt,1,0,0,,0,0,,0,0,0,6
modules/geronimo-webservices-builder/src/site/site.xml,4,0,18,,4,5,,1,11,6,9
modules/geronimo-webservices-builder/src/test/java/org/apache/geronimo/webservices/builder/ParsingTest.java,5,0,23,,5,7,,1,11,6,39
modules/geronimo-webservices-builder/src/test/resources/schema/schema1.xsd,2,0,18,,9,1,,0,18,10,9
modules/geronimo-webservices-builder/src/test/resources/schema/schema2.xsd,4,0,34,,8,0,,0,17,8,9
modules/geronimo-webservices-builder/src/test/resources/schema/schema3.xsd,4,0,32,,8,0,,0,16,8,9
modules/geronimo-webservices-builder/src/test/resources/schema/schema4.xsd,4,0,32,,8,0,,0,16,8,9
modules/geronimo-webservices-builder/src/test/resources/schema/schema5.xsd,4,0,34,,8,0,,0,17,8,9
modules/geronimo-webservices-builder/src/test/resources/webservices-j2ee14.xml,1,0,0,,0,0,,0,0,0,14
modules/geronimo-webservices-builder/src/test/resources/webservices-jee5.xml,4,0,4,,1,2,,0,2,2,44
modules/geronimo-yoko/DISCLAIMER.txt,1,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/LICENSE.txt,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/NOTICE.txt,3,0,36,,12,11,,4,25,16,45
modules/geronimo-yoko/pom.xml,6,0,179,,30,71,,12,86,42,44
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/ORBConfigAdapter.java,4,0,92,,23,75,,19,51,42,38
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/ORBConfigAdapterGBean.java,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/ORBInitializer.java,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/RMIStubHandler.java,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/RMIStubHandlerFactory.java,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/ServiceContextInterceptor.java,2,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/main/java/org/apache/geronimo/yoko/SocketFactory.java,6,0,1509,,252,502,,84,1005,335,40
modules/geronimo-yoko/src/test/java/org/apache/geronimo/corba/security/config/tss,1,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/test/java/org/apache/geronimo/yoko/NameServiceTest.java,1,0,0,,0,0,,0,0,0,21
modules/geronimo-yoko/src/test/java/org/apache/geronimo/yoko/TSSConfigEditorTest.java,3,0,6,,2,3,,1,3,3,38
modules/pom.xml,36,0,63,,2,39,,1,12,3,54
modules/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
NOTICE.txt,7,0,878,,125,102,,15,465,140,46
pending-merge-log.sh,2,0,0,,0,0,,0,0,0,10
plugins/activemq/activemq-jetty/pom.xml,2,0,0,,0,0,,0,0,0,55
plugins/activemq/activemq-portlets/pom.xml,2,0,0,,0,0,,0,0,0,55
plugins/activemq/activemq-tomcat/pom.xml,2,0,0,,0,0,,0,0,0,55
plugins/activemq/LICENSE.txt,2,0,0,,0,0,,0,0,0,55
plugins/activemq/NOTICE.txt,2,0,0,,0,0,,0,0,0,55
plugins/activemq/pom.xml,2,0,108,,54,0,,0,54,54,55
plugins/console/console-base-portlets/pom.xml,2,0,0,,0,0,,0,0,0,55
plugins/console/console-base-portlets/src/main/java/org/apache/geronimo/console/car/ListHandler.java,2,0,0,,0,0,,0,0,0,56
plugins/console/console-base-portlets/src/main/java/org/apache/geronimo/console/car/PluginInfoBean.java,2,0,0,,0,0,,0,0,0,55
