File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,MaxOfCount,AvgChangeset,Age
modules/geronimo-deployment/src/main/java/org/apache/geronimo/deployment/NamespaceDrivenBuilder.java,4,0,0,8,,2,0,,0,4,2,98,47,10
modules/geronimo-deployment/src/main/java/org/apache/geronimo/deployment/NamespaceDrivenBuilderCollection.java,4,0,0,24,,6,6,,2,15,7.5,98,47,10
modules/geronimo-deploy-tool/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-deploy-tool/src/main/java/org/apache/geronimo/deployment/cli/CommandRestart.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-deploy-tool/src/main/java/org/apache/geronimo/deployment/PluginBootstrap2.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-derby/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-directory/pom.xml,6,0,0,16,,3,16,,3,9,5.33,51,22.33,8
modules/geronimo-directory/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,82,41.5,7
modules/geronimo-hot-deploy/pom.xml,6,0,0,16,,3,16,,3,9,5.33,51,22.33,8
modules/geronimo-hot-deploy/src/main/java/org/apache/geronimo/deployment/hot/DirectoryHotDeployer.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-interceptor/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-interceptor/NOTICE.txt,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-interceptor/pom.xml,6,0,0,24,,4,24,,4,13,8,51,22.33,8
modules/geronimo-j2ee/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-j2ee/src/main/java/org/apache/geronimo/j2ee/j2eeobjectnames/NameFactory.java,2,0,0,0,,0,0,,0,0,0,2,2,9
modules/geronimo-j2ee/src/test/java/org/apache/geronimo/j2ee/management/Abstract77Test.java,2,0,0,0,,0,0,,0,0,0,2,2,8
modules/geronimo-j2ee-builder/pom.xml,12,0,0,176,,15,120,,10,108,24.67,51,14,8
modules/geronimo-j2ee-builder/src/java/org/apache/geronimo/j2ee/deployment/SecurityBuilder.java,4,0,0,2,,0,2,,0,2,1,82,33.75,7
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/ActivationSpecInfoLocator.java,1,1,0,5,,5,0,,0,5,5,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/CorbaGBeanNameSource.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder.java,1,1,0,0,,0,0,,0,0,0,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/EARContext.java,1,1,0,0,,0,0,,0,0,0,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/HandlerInfoInfo.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/Module.java,1,1,0,0,,0,0,,0,0,0,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/NamingBuilder.java,1,1,0,2,,2,0,,0,2,2,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/NamingBuilderCollection.java,1,1,0,68,,68,0,,0,68,68,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/NamingBuilderCollectionGBean.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-j2ee-builder/src/main/java/org/apache/geronimo/j2ee/deployment/WebModule.java,1,1,0,0,,0,0,,0,0,0,98,98,10
modules/geronimo-j2ee-builder/src/main/schema/geronimo-application-1.2.xsd,2,0,0,0,,0,0,,0,0,0,98,49.5,10
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder13NakedTest.java,6,0,0,132,,22,100,,17,51,38.67,20,17.5,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder13Test.java,6,0,0,132,,22,100,,17,51,38.67,20,17.5,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14AltDDTest.java,4,0,0,106,,26,74,,18,53,45,20,15.25,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14AltDDUnpackedTest.java,4,0,0,106,,26,74,,18,53,45,20,15.25,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14NakedTest.java,6,0,0,132,,22,100,,17,51,38.67,20,17.5,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14NakedUnpackedTest.java,6,0,0,110,,18,78,,13,53,31.33,20,12.33,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14Test.java,6,0,0,132,,22,100,,17,51,38.67,20,17.5,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilder14UnpackedTest.java,6,0,0,110,,18,78,,13,53,31.33,20,12.33,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EARConfigBuilderTestSupport.java,12,2,0,330,,28,298,,25,125,52.33,98,20.42,10
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/EJBRefContextTest.java,4,2,0,222,,56,296,,74,259,129.5,98,36.5,10
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/MockConfigStore.java,6,0,0,122,,20,90,,15,39,35.33,20,17.5,8
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/MockConnectorConfigBuilder.java,4,2,0,2,,0,2,,0,2,1,98,36.5,10
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/MockEJBConfigBuilder.java,4,2,0,2,,0,26,,6,14,7,98,36.5,10
modules/geronimo-j2ee-builder/src/test/java/org/apache/geronimo/j2ee/deployment/MockWARConfigBuilder.java,2,0,0,0,,0,0,,0,0,0,20,20,8
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-car.xml,2,0,0,0,,0,0,,0,0,0,4,4,8
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-ejb-jar.xml,2,0,0,0,,0,0,,0,0,0,4,4,8
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-rar.xml,2,0,0,0,,0,0,,0,0,0,4,4,8
modules/geronimo-j2ee-builder/src/test/resources/plans/test-bad-war.xml,2,0,0,0,,0,0,,0,0,0,4,4,8
modules/geronimo-j2ee-builder/src/test/test-setup.xml,2,0,0,0,,0,0,,0,0,0,82,41.5,7
modules/geronimo-j2ee-schema/pom.xml,8,0,0,22,,3,22,,3,9,5.5,51,17,10
modules/geronimo-j2ee-schema/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,1,1,10
modules/geronimo-j2ee-schema/src/test/resources/geronimo/web-md-post.xml,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-j2ee-schema/src/test/resources/geronimo/web-md-pre.xml,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-jetty/pom.xml,6,0,0,12,,2,14,,2,7,4.33,98,33.5,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/AbstractClusteredHandleInterceptor.java,2,0,0,10,,5,0,,0,5,5,98,53,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredSessionManager.java,2,0,0,10,,5,0,,0,5,5,98,53,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredWebApplicationHandler.java,2,0,0,10,,5,0,,0,5,5,98,53,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/cluster/ClusteredWebApplicationHandlerFactory.java,2,0,0,10,,5,0,,0,5,5,98,53,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/DefaultWebApplicationHandlerFactory.java,2,0,0,10,,5,0,,0,5,5,98,54,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/GeronimoServletHttpRequest.java,2,0,0,8,,4,0,,0,4,4,98,54,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/HandleInterceptor.java,2,0,0,10,,5,0,,0,5,5,98,54,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/interceptor/RequestWrappingBeforeAfter.java,2,0,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebAppContext.java,4,2,0,112,,28,170,,42,141,70.5,98,52,10
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/JettyWebApplicationHandler.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/requestlog/JettyLogManagerImpl.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-jetty/src/main/java/org/apache/geronimo/jetty/WebApplicationHandlerFactory.java,2,0,0,10,,5,0,,0,5,5,98,54,10
modules/geronimo-jetty/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,82,41.5,7
modules/geronimo-jetty/src/test/java/org/apache/geronimo/jetty/AbstractWebModuleTest.java,2,0,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-jetty-builder/pom.xml,4,0,0,0,,0,14,,4,7,3.5,51,25.5,8
modules/geronimo-jetty-builder/src/main/java/org/apache/geronimo/jetty/deployment/JettyModuleBuilder.java,4,2,0,792,,198,584,,146,688,344,98,50,10
modules/geronimo-jetty-builder/src/main/schema/geronimo-jetty-1.2.xsd,2,0,0,0,,0,0,,0,0,0,98,49.5,10
modules/geronimo-jetty-builder/src/test/java/org/apache/geronimo/jetty/deployment/JettyModuleBuilderTest.java,4,2,0,30,,8,4,,1,17,8.5,98,51,10
modules/geronimo-jetty-builder/src/test/java/org/apache/geronimo/jetty/deployment/PlanParsingTest.java,4,2,0,52,,13,24,,6,38,19,98,51,10
modules/geronimo-jmx-remoting/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-kernel/pom.xml,4,0,0,0,,0,14,,4,7,3.5,51,25.5,8
modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/log/BootstrapJdk14Log.java,2,0,0,0,,0,0,,0,0,0,6,6,8
modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/log/BootstrapLog4jLog.java,2,0,0,0,,0,0,,0,0,0,6,6,8
modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/log/GeronimoLogging.java,2,0,0,0,,0,0,,0,0,0,6,6,8
modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/util/XmlUtil.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-kernel/src/test/java/org/apache/geronimo/kernel/config/ConfigurationUtilTest.java,2,0,0,0,,0,0,,0,0,0,2,2,8
modules/geronimo-kernel/src/test/java/org/apache/geronimo/kernel/GBeanTest.java,2,0,0,0,,0,0,,0,0,0,2,2,8
modules/geronimo-kernel/src/test/java/org/apache/geronimo/kernel/util/XmlUtilTest.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-mail/pom.xml,8,0,0,14,,2,54,,7,20,8.5,51,17.5,8
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/IMAPStoreGBean.java,2,0,0,0,,0,0,,0,0,0,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/NNTPGBeanConstants.java,2,0,0,10,,5,0,,0,5,5,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/NNTPStoreGBean.java,2,0,0,18,,9,0,,0,9,9,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/NNTPTransportGBean.java,2,0,0,20,,10,0,,0,10,10,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/POP3StoreGBean.java,2,0,0,0,,0,0,,0,0,0,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/ProtocolGBean.java,2,0,0,0,,0,0,,0,0,0,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/SMTPSTransportGBean.java,2,0,0,44,,22,0,,0,22,22,18,17,9
modules/geronimo-mail/src/main/java/org/apache/geronimo/mail/SMTPTransportGBean.java,2,0,0,0,,0,0,,0,0,0,18,17,9
modules/geronimo-mail/src/test/java/org/apache/geronimo/mail/MailGBeanTest.java,2,0,0,0,,0,0,,0,0,0,18,10,9
modules/geronimo-management/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-naming/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-naming/src/main/java/org/apache/geronimo/naming/reference/PersistenceContextReference.java,2,2,0,12,,6,0,,0,6,6,98,50,10
modules/geronimo-naming-builder/pom.xml,4,0,0,0,,0,14,,4,7,3.5,51,25.5,8
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/AbstractNamingBuilder.java,1,1,0,11,,11,0,,0,11,11,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/CorbaRefBuilder.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/ENCConfigBuilder.java,1,1,0,0,,0,0,,0,0,0,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/EnvironmentEntryBuilder.java,1,1,0,7,,7,0,,0,7,7,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/GBeanRefBuilder.java,1,1,0,29,,29,0,,0,29,29,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/PersistenceContextRefBuilder.java,1,1,0,5,,5,0,,0,5,5,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/UnavailableRefBuilder.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-naming-builder/src/main/java/org/apache/geronimo/naming/deployment/UserTransactionRefBuilder.java,1,1,0,6,,6,0,,0,6,6,98,98,10
modules/geronimo-naming-builder/src/main/schema/geronimo-naming-1.2.xsd,2,2,0,0,,0,0,,0,0,0,98,49.5,10
modules/geronimo-naming-builder/src/test/java/org/apache/geronimo/connector/deployment,2,2,0,0,,0,0,,0,0,0,98,49.5,10
modules/geronimo-naming-builder/src/test/java/org/apache/geronimo/naming/deployment/EnvironmentEntryBuilderTest.java,2,2,0,4,,2,0,,0,2,2,98,50,10
modules/geronimo-security/pom.xml,8,0,0,18,,2,40,,5,13,7.25,60,20.88,10
modules/geronimo-security/src/main/java/org/apache/geronimo/security/Callers.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-security/src/main/java/org/apache/geronimo/security/ContextManager.java,2,0,0,0,,0,0,,0,0,0,6,4,10
modules/geronimo-security/src/main/java/org/apache/geronimo/security/jaas/server/JaasLoginService.java,4,0,0,34,,8,44,,11,39,19.5,60,27.5,10
modules/geronimo-security/src/main/java/org/apache/geronimo/security/remoting/jmx/RequestChannelInterceptorInvoker.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-security/src/test/java/org/apache/geronimo/security/ContextManagerTest.java,2,0,0,0,,0,0,,0,0,0,2,2,8
modules/geronimo-security/src/test/java/org/apache/geronimo/security/jaas/ConfigurationEntryTest.java,2,0,0,0,,0,0,,0,0,0,3,2.5,8
modules/geronimo-security-builder/pom.xml,4,0,0,0,,0,14,,4,7,3.5,51,25.5,8
modules/geronimo-security-builder/src/main/java/org/apache/geronimo/security/deployment/GeronimoSecurityBuilderImpl.java,4,0,0,8,,2,0,,0,4,2,98,46,10
modules/geronimo-service-builder/pom.xml,4,0,0,0,,0,14,,4,7,3.5,51,25.5,8
modules/geronimo-service-builder/src/main/java/org/apache/geronimo/deployment/service/GBeanBuilder.java,2,0,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-service-builder/src/main/java/org/apache/geronimo/deployment/service/SingleGBeanBuilder.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-service-builder/src/main/java/org/apache/geronimo/deployment/xmlbeans/XmlBeansUtil.java,2,2,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-system/pom.xml,8,0,0,18,,2,18,,2,7,4.5,60,24.38,10
modules/geronimo-system/src/main/java/org/apache/geronimo/system/main/ClientCommandLine.java,2,0,0,0,,0,0,,0,0,0,4,4,10
modules/geronimo-system/src/main/java/org/apache/geronimo/system/main/CommandLine.java,2,0,0,0,,0,0,,0,0,0,4,4,10
modules/geronimo-system/src/main/java/org/apache/geronimo/system/rmi/RMIClassLoaderSpiImpl.java,2,0,0,0,,0,0,,0,0,0,60,31,10
modules/geronimo-test-ddbean/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-test-ddbean/src/main/java/org/apache/geronimo/deployment/tools/DDBeanRootImpl.java,2,0,0,0,,0,0,,0,0,0,4,3,8
modules/geronimo-testsupport/pom.xml,4,0,0,10,,2,0,,0,5,2.5,49,13,8
modules/geronimo-testsupport/src/main/java/org/apache/geronimo/testsupport/TestSupport.java,4,0,0,24,,6,0,,0,12,6,2,2,8
modules/geronimo-timer/pom.xml,8,0,0,26,,3,20,,2,9,5.75,60,24.38,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/ExecutorFeedingTimerTask.java,2,0,0,0,,0,0,,0,0,0,60,32,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/jdbc/JDBCStoreThreadPooledNonTransactionalTimer.java,2,0,0,0,,0,0,,0,0,0,60,32,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/jdbc/JDBCStoreThreadPooledTransactionalTimer.java,2,0,0,0,,0,0,,0,0,0,60,32,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/ThreadPooledTimer.java,2,0,0,0,,0,0,,0,0,0,60,32,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/vm/VMStoreThreadPooledNonTransactionalTimer.java,2,0,0,0,,0,0,,0,0,0,60,33,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/vm/VMStoreThreadPooledTransactionalTimer.java,2,0,0,0,,0,0,,0,0,0,60,33,10
modules/geronimo-timer/src/main/java/org/apache/geronimo/timer/vm/VMWorkerPersistence.java,2,0,0,0,,0,0,,0,0,0,60,33,10
modules/geronimo-timer/src/test/java/org/apache/geronimo/timer/AbstractThreadPooledTimerTest.java,2,0,0,0,,0,0,,0,0,0,60,31,10
modules/geronimo-tomcat/pom.xml,8,0,0,62,,8,44,,6,42,13.25,98,26,10
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/cluster/WADIGBean.java,2,0,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/ConnectorGBean.java,4,0,0,38,,10,2,,0,20,10,8,6,10
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/HttpsConnectorGBean.java,2,0,0,0,,0,0,,0,0,0,8,8,9
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/listener/DispatchListener.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/TomcatLogManagerImpl.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/TomcatSecureConnector.java,2,0,0,0,,0,0,,0,0,0,8,8,9
modules/geronimo-tomcat/src/main/java/org/apache/geronimo/tomcat/TomcatWebConnector.java,4,0,0,8,,2,0,,0,4,2,8,6,10
modules/geronimo-tomcat/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,82,41.5,7
modules/geronimo-tomcat-builder/pom.xml,6,0,0,54,,9,34,,6,37,14.67,51,18.17,8
modules/geronimo-tomcat-builder/src/main/java/org/apache/geronimo/tomcat/deployment/TomcatModuleBuilder.java,2,2,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-tomcat-builder/src/test/java/org/apache/geronimo/tomcat/deployment/PlanParsingTest.java,2,2,0,0,,0,0,,0,0,0,98,51,10
modules/geronimo-tomcat-builder/src/test/java/org/apache/geronimo/tomcat/deployment/TomcatModuleBuilderTest.java,2,2,0,0,,0,0,,0,0,0,98,51,10
modules/geronimo-transaction/pom.xml,8,0,0,14,,2,30,,4,8,5.5,51,17,8
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/log/HOWLLogGBean.java,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/Closeable.java,2,0,0,12,,6,0,,0,6,6,6,6,10
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/GeronimoTransactionManager.java,2,0,0,0,,0,0,,0,0,0,82,44,7
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/MonitorableTransactionManager.java,2,0,0,0,,0,0,,0,0,0,82,44,7
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/TransactionImpl.java,2,0,0,0,,0,0,,0,0,0,6,6,10
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/TransactionManagerImpl.java,2,0,0,0,,0,0,,0,0,0,6,6,10
modules/geronimo-transaction/src/main/java/org/apache/geronimo/transaction/manager/TransactionManagerMonitor.java,2,0,0,0,,0,0,,0,0,0,82,44,7
modules/geronimo-upgrade/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-util/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-util/src/test/java/org/apache/geronimo/util/SimpleEncryptionTest.java,2,0,0,0,,0,0,,0,0,0,2,2,8
modules/geronimo-web-builder/pom.xml,6,0,0,14,,2,14,,2,7,4.67,51,22.33,8
modules/geronimo-web-builder/src/main/java/org/apache/geronimo/web/deployment/AbstractWebModuleBuilder.java,2,2,0,0,,0,0,,0,0,0,98,50,10
modules/geronimo-web-builder/src/test/resources/plans/web-md-post.xml,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-web-builder/src/test/resources/plans/web-md-pre.xml,2,0,0,0,,0,0,,0,0,0,82,42,7
modules/geronimo-webservices/pom.xml,8,0,0,14,,2,38,,5,12,6.5,51,17,8
modules/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WSDLVisitor.java,2,0,0,0,,0,0,,0,0,0,46,24,8
modules/geronimo-webservices/src/main/resources/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,82,41.5,7
modules/hot-deploy/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/hot-deploy/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/interceptor/pom.xml,4,0,0,0,,0,12,,3,6,3,225,71.75,7
modules/j2ee/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/j2ee/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/j2ee/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/j2ee-builder/pom.xml,4,0,0,60,,15,0,,0,30,15,225,71.75,7
modules/j2ee-schema/pom.xml,8,0,0,92,,12,150,,19,59,30.25,225,37,7
modules/j2ee-schema/src/main/java,2,0,0,0,,0,0,,0,0,0,5,3.5,7
modules/j2ee-schema/src/main/resources,2,0,0,0,,0,0,,0,0,0,5,3.5,7
modules/j2ee-schema/src/resources2/META-INF/geronimo-dependency.xml,2,0,0,0,,0,0,,0,0,0,2,1.5,7
modules/j2ee-schema/src/test/java/org,2,0,0,0,,0,0,,0,0,0,5,3,7
modules/j2ee-schema/src/test/resources,2,0,0,0,,0,0,,0,0,0,5,3,7
modules/jetty/pom.xml,4,0,0,16,,4,14,,4,15,7.5,225,71.75,7
modules/jetty/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/jetty/src/main/resources,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/jetty/src/test/java/org/apache/geronimo/jetty/AbstractWebModuleTest.java,2,0,0,0,,0,0,,0,0,0,225,114.5,7
modules/jetty/src/test/java/org/apache/geronimo/jetty/ClassLoaderTest.java,2,0,0,0,,0,0,,0,0,0,225,114.5,7
modules/jetty/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/jetty-builder/pom.xml,4,0,0,16,,4,2,,0,9,4.5,225,71.75,7
modules/jetty-builder/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/jetty-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/jetty-builder/src/test/java/org/apache/geronimo/jetty/deployment/JettyModuleBuilderTest.java,2,0,0,0,,0,0,,0,0,0,225,114.5,7
modules/jetty-builder/src/test/java/org/apache/geronimo/jetty/deployment/PlanParsingTest.java,2,0,0,0,,0,0,,0,0,0,225,114.5,7
modules/jetty-builder/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/jmx-remoting/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/jmx-remoting/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/jmx-remoting/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/kernel/pom.xml,4,0,0,14,,4,18,,4,16,8,225,71.75,7
modules/kernel/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/kernel/src/main/resources/META-INF,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/kernel/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/kernel/src/test/java/org/apache/geronimo/kernel/classloader/UrlResourceFinderTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/mail/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/mail/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/mail/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/mail/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/management/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/management/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/naming/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/naming/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/naming/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/naming/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/naming-builder/pom.xml,4,0,0,14,,4,0,,0,7,3.5,225,71.75,7
modules/naming-builder/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/naming-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/naming-builder/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/pom.xml,5,0,0,62,,12,48,,10,90,22,98,47.6,10
modules/scripts/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/security/pom.xml,4,0,0,16,,4,2,,0,9,4.5,225,71.75,7
